User ID,Dataset,Date,Tweet,"1=postive, 2=N, 3=Negative, 0=unknown","EmotionCode (1= Anger/insult/dogmatic/judgemental2= fear/stressed out/depressed/sad/bummed out/embarrassed, 3= loving/kind/supportive/inspired/helpful/longing/hopeful, 4 = happy/joking/excited/turned on 5= Neutral,statement 0 = don't know/not relevant/sarcastic without enough info on emotion",
riggypiggy1106,1,11/2/15 4:57,Already in bed ready to sleep and it's 9,2,5,
riggypiggy1106,1,11/2/15 15:11,You know it's almost winter in California when the temperature dips below 65Â°,2,5,
riggypiggy1106,1,11/2/15 20:58,"Some guy is screaming on bruin walk ""hoe no more""",0,0,
riggypiggy1106,1,11/3/15 5:36,Julia just won in Mario cart with drunk goggles on and no else was wearing them,1,4,
riggypiggy1106,1,11/4/15 0:31,Some people may think it's cuddle weather when it rains but for me it's macaroni weather ðŸœ,2,5,
riggypiggy1106,1,11/5/15 15:41,Trying to watch American horror story while biking on the gym is so embarrassing because a person just popped out of nowhere and I fell off,3,2,
riggypiggy1106,1,11/5/15 1:45,I wish I lived in my own Alter G bubble,0,0,
riggypiggy1106,1,11/6/15 0:05,I lowkey just had a nightmare that my dad got me brooks running shoes snd I freaked out #okaysarah,3,2,
RunAngieRunn,1,11/2/15 17:04,Scared for this week of practice,3,2,
riggypiggy1106,1,11/5/15 16:20,Will power is not getting the breakfast burrito,2,5,
riggypiggy1106,1,11/5/15 19:40,TBT league finals 2015 @AmberJSucich @P_Chek1 @DanielaRose12 #GoGetThatTitle https://t.co/GdCrXdKRMW,0,0,
riggypiggy1106,1,11/5/15 19:56,@allisonnawroth ðŸ˜”â¤ï¸â¤ï¸,0,0,
riggypiggy1106,1,11/5/15 20:12,@deziraejonze notice how I'm half way out the frame running away,0,0,
RunAngieRunn,1,11/2/15 19:34,@CoachDot1914 it has its days when it's fun. But not this week.,3,2,
riggypiggy1106,1,11/6/15 0:06,@riggypiggy1106 I was taking a nap don't worry,2,5,
riggypiggy1106,1,11/6/15 0:14,Shoutout to my lil brother @Robbyriggs465 for getting second at league in frosh soph,1,4,
riggypiggy1106,1,11/6/15 1:43,Just follow the yellow brick road and life will be okay,1,3,
riggypiggy1106,1,11/6/15 4:44,My life in a tweet  https://t.co/Y1uLyiHJc1,0,0,
riggypiggy1106,1,11/6/15 5:46,@mikejanesin it's just a reaction but almost able to run soon,1,3,
riggypiggy1106,1,11/7/15 1:33,Happy birthday @benbockoven ðŸ˜ŠðŸ˜Š,1,3,
riggypiggy1106,1,11/7/15 3:49,There's a guy on the bus that's clearly intoxicated and he's yelling at everyone,2,5,
riggypiggy1106,1,11/7/15 4:00,@THENickFisher Taylor already made friends with him,2,5,
riggypiggy1106,1,11/8/15 20:12,I realize I stick my tongue out in literally all my pictures and I have no explanation,2,5,
riggypiggy1106,1,11/8/15 20:20,@Runnin_Dressel #ouch ðŸ˜“ðŸ˜‚,0,0,
riggypiggy1106,1,11/8/15 20:22,@Runnin_Dressel NOPE I'm crying RN #thanks,0,0,
RunAngieRunn,1,11/2/15 5:42,Omg I am so excited!!!!,1,4,
RunAngieRunn,1,11/2/15 7:27,I know my city probably turnt Af.,0,0,
RunAngieRunn,1,11/2/15 7:27,Good job Royals!!,1,4,
RunAngieRunn,1,11/2/15 7:27,I wish was there!!,1,3,
RunAngieRunn,1,11/2/15 7:29,I'm always quick to check people out here when they say im from Kansas. Like ohhhh no!!,2,5,
RunAngieRunn,1,11/2/15 14:16,@kylahky26 thanks. But I'm coming back December 11th,2,5,
RunAngieRunn,1,11/3/15 1:29,@_trackstar9 it was cold and raining I don't have time for the games!!,3,2,
RunAngieRunn,1,11/3/15 18:53,"Coach said our workout today is ""disrespectful"" ðŸ˜‘ðŸ˜‘ðŸ˜‘ðŸ˜‘ðŸ˜‘",3,2,
RunAngieRunn,1,11/2/15 19:48,@CoachDot1914 we had a rest week last week so now she has to make up for it. She told us it was going to be hard.,2,5,
RunAngieRunn,1,11/3/15 1:27,Who said it doesn't rain in Southern California?,2,5,
RunAngieRunn,1,11/5/15 1:10,Do not get a phone plan with @sprint!!! They will mess up your bill!!,3,1,
RunAngieRunn,1,11/3/15 18:44,@JasmineStau omg yes!!!,1,4,
RunAngieRunn,1,11/3/15 18:53,Pray for me y'all!!!,1,3,
RunAngieRunn,1,11/5/15 1:11,I'm so pissed of right now!!,3,1,
RunAngieRunn,1,11/3/15 20:51,"I don't quit for shit, that's my legendary",1,3,
RunAngieRunn,1,11/4/15 5:08,December 11th please hurry up,2,5,
RunAngieRunn,1,11/4/15 5:09,Ready to do hood rat things with my homies lol jk but no really I miss them,1,3,
RunAngieRunn,1,11/4/15 16:57,No practice today!! ðŸ˜Š,1,4,
RunAngieRunn,1,11/4/15 18:39,I don't forget or forgive,2,5,
RunAngieRunn,1,11/4/15 18:40,@Niqua_Renee16 I don't. lol,0,0,
RunAngieRunn,1,11/5/15 1:16,"Yes, but I'm done talking to y'all cause y'all clearly aren't listening to me.  https://t.co/THQH2FnDaa",3,2,
RunAngieRunn,1,11/5/15 17:37,College is just too stressful,3,2,
RunAngieRunn,1,11/5/15 1:13,@JasmineStau this is us  https://t.co/z9Eh5uY0xq,0,0,
RunAngieRunn,1,11/5/15 17:41,Ready for this quarter to be over,3,2,
RunAngieRunn,1,11/6/15 16:28,This week is takin a toll on my body,3,2,
sarahenero897,1,11/4/15 16:52,Just don't let time go to waste cause time doesn't wait for you,3,1,
RunAngieRunn,1,11/6/15 0:50,@1Desiree_ omg I miss you so much more. And that video is hella us!,1,3,
sarahenero897,1,11/6/15 7:24,"Boring texters piss me off the most, are you this boring irl?",3,1,
RunAngieRunn,1,11/7/15 16:40,Maybe I'm low key feelin you.,2,5,
RunAngieRunn,1,11/7/15 17:37,I really want some fresh pineapples. Best fruit ever,1,3,
RunAngieRunn,1,11/7/15 23:46,Grandview still have them cones out on the street by the high school?,2,5,
RunAngieRunn,1,11/8/15 0:05,My team won beach volleyball,1,4,
RunAngieRunn,1,11/8/15 3:02,@jooligan2 yes you did?,2,5,
sarahenero897,1,11/6/15 8:16,I want it to be thanksgiving already.,3,2,
sarahenero897,1,11/5/15 22:47,Lol same ðŸ˜­ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/Z59xL0Vtti,0,0,
sarahenero897,1,11/5/15 22:50,My 15 minute naps turn into 383736273773733 hour naps,2,5,
sarahenero897,1,11/5/15 22:53,"You are what you eat â€‹ Me: ""i am tacos then""",0,0,
sarahenero897,1,11/8/15 20:48,"Honestly, why is thanksgiving taking so long to get here, but my deadlines arrive at the blink of an eye",3,2,
sarahenero897,1,11/6/15 7:30,@Abvidrio waffles tomorrow!,1,4,
sarahenero897,1,11/6/15 8:15,What's worse than having a mosquito in your room? Losing the mosquito in your room.,0,0,
Sarahh_Jennifer,1,11/6/15 3:18,Why is this girl using the study room as a place to FaceTime people...,3,1,
sarahenero897,1,11/7/15 4:06,@raulscamposc lol we recently bought them and wanted to wear them! ðŸ˜­ðŸ˜‚ðŸ˜‚,1,4,
sgbrandonn,1,11/2/15 10:33,Setting up an alarm makes me cringe,3,2,
Sarahh_Jennifer,1,11/2/15 3:08,Presents ðŸ’šðŸš#kdbruins @ UCLA Royce Hall https://t.co/c7sTaGIggl,0,0,
Sarahh_Jennifer,1,11/2/15 16:51,We're actually best friends ðŸ‘¯â˜ºï¸ @ UCLA Kappa Delta https://t.co/AC8RUi2KVq,1,4,
Sarahh_Jennifer,1,11/5/15 7:55,Today was the most productive day I've had in a very long time ðŸ˜,1,4,
sgbrandonn,1,11/2/15 23:01,When you're done with classes but now you have to immediately start on a 7pg paper that's due tomorrow ðŸ˜­ðŸ˜­,3,2,
SaturnCee,1,11/4/15 1:48,guess what's for dinner tonight? ... HELL YEAH. FREAKING BUFFALO CHICKEN PIZZA DAMN RIGHT,1,4,
sgbrandonn,1,11/4/15 7:22,My fiat lux class better not go over the allocated time,3,2,
sgbrandonn,1,11/2/15 10:35,Week 6 ðŸ˜­ lets go,1,4,
sgbrandonn,1,11/2/15 10:35,Busy week ahead of me,2,5,
sgbrandonn,1,11/5/15 1:46,I was literally only on the hill for 15 minutes and now I have to go back,3,2,
sgbrandonn,1,11/2/15 23:04,I forgot how good the cool breeze and cold air felt like ðŸ’¨,1,4,
sgbrandonn,1,11/2/15 23:06,@savioralias best mechanism ever! works for everything,1,4,
sgbrandonn,1,11/4/15 7:22,Having the opportunity to catch up on tv shows is the best especially when you're busy all the time !,1,4,
sgbrandonn,1,11/6/15 0:26,I've been laying on my bed being unproductive,3,2,
sgbrandonn,1,11/5/15 1:45,The orange chicken was extremely good today ðŸ˜‚,1,4,
sgbrandonn,1,11/6/15 8:52,Why is my professor emailing me at this time.. Go away stop assigning me more assignments,3,1,
sgbrandonn,1,11/6/15 20:45,15 minutes early to class... 15 minutes that I could've spend sleeping,3,2,
sgbrandonn,1,11/6/15 8:49,My door always shocks me before I open it,2,5,
sgbrandonn,1,11/7/15 2:06,I really do not like this time change because it gets so dark so early,3,2,
sgbrandonn,1,11/6/15 8:55,I love Fridays because I get to sleep in and only have 1 class,1,4,
sgbrandonn,1,11/7/15 21:33,Oh how I missed eating breakfast at my house,3,2,
sgbrandonn,1,11/6/15 21:53,It feels like a Saturday,1,4,
sgbrandonn,1,11/8/15 19:59,Why is my phone always dead,3,2,
sgbrandonn,1,11/7/15 9:09,It was great while it lasted,1,3,
sgbrandonn,1,11/7/15 9:10,I need a new phone ASAP.,2,5,
sgbrandonn,1,11/7/15 9:12,I don't even know who I follow Haha,2,5,
Sharkus_19,1,11/3/15 21:19,That's the kind of stuff I think about instead of focusing for my midterm that's in 45 minutes,3,2,
sgbrandonn,1,11/8/15 8:30,Is it too late,2,5,
sgbrandonn,1,11/8/15 8:31,Pumpkin pie is the best,1,4,
sgbrandonn,1,11/8/15 19:59,@JasmineACasana go to Costco ! Lol or ask Santa Claus for xmas,1,4,
Sirenitaaa3,1,11/7/15 7:15,Wow disappointed. https://t.co/hx4twZsu0n,3,2,
sgbrandonn,1,11/8/15 20:01,I can sleep all day but I have to get upðŸ˜­,2,5,
sgbrandonn,1,11/8/15 20:03,But everyone here was up early making so much noise,2,5,
sgbrandonn,1,11/8/15 20:03,I was suppose to leave yesterday night but I stayed,2,5,
sgbrandonn,1,11/8/15 22:54,I finally have my class schedule for winter quarter planned,1,4,
Sharkus_19,1,11/3/15 21:15,I haven't seen a Kendama in person for like 3 months,0,0,
SirFrancisAnton,1,11/2/15 8:03,"You might have ended up hating your dad if you grew up with him - my mom  That certainly could have been a possibility, and yet",3,1,
Sharkus_19,1,11/5/15 19:24,Atta boy @shelly_white8 !!!!ðŸ’ªðŸ¼ðŸ‘ŒðŸ¼ https://t.co/44QnhnUBVP,0,0,
Sharkus_19,1,11/5/15 19:26,@shelly_white8 Especially when you play in a whole other state!! Glad to see you doing big things thoughðŸ™‚,1,4,
Shea_bertolucci,1,11/3/15 7:37,@hakunamakarla @AnnaOliver883 one time Anna knocked on my door and I was eating ramen. It was a great experience.,1,4,
sherry9788,1,11/8/15 22:26,This is me now. https://t.co/fyYGmYrIS7,0,0,
Sirenitaaa3,1,11/2/15 2:53,come by my dorm room &amp; drop off some Halloween candy because I don't have anyðŸ˜£,2,5,
Sirenitaaa3,1,11/2/15 19:32,When your mom judges you for crying about a B in high school but now the tables turn lol https://t.co/60pe0jSOpP,2,5,
Sirenitaaa3,1,11/3/15 4:29,craving a caramel apple from the chocolate factory â˜¹ï¸ðŸ˜‹,2,5,
Sirenitaaa3,1,11/3/15 5:06,memories 4 suckers,2,5,
Sirenitaaa3,1,11/7/15 3:04,ðŸ˜‚ðŸ˜… https://t.co/AV2aDiqEDr,0,0,
SirFrancisAnton,1,11/2/15 8:52,chinese characters hurt,3,1,
Sirenitaaa3,1,11/8/15 1:34,love hanging out at the girl's apartment ðŸ˜Œ feels great to just sit back on a couch eat food and watch some football with friendsðŸ’›ðŸ’™,1,4,
Sirenitaaa3,1,11/8/15 6:51,miss daily car rides with ShaunteðŸ’•,1,3,
Sirenitaaa3,1,11/8/15 7:11,I'm home in my dorm room trying to focus on this 6 page essay but having a dance party to some oldies instead #sorrysnapchatfriends,1,4,
Sirenitaaa3,1,11/8/15 7:17,"Don't know how to live without you, cuz every time that I get around you, I see the best of me inside your eyes ðŸ’•ðŸŽ§",1,3,
Sirenitaaa3,1,11/8/15 8:40,Ashley Benson does not get enough credit; that girl is beautiful!,1,3,
SirFrancisAnton,1,11/2/15 6:14,@Kevc96 *upvotes vehemently*,0,0,
SirFrancisAnton,1,11/2/15 8:00,My Trademark Green Jacket lol,2,5,
SirFrancisAnton,1,11/2/15 20:28,@hikensi stop being so extra,3,1,
SirFrancisAnton,1,11/2/15 8:52,specifically my head right now,2,5,
SirFrancisAnton,1,11/3/15 0:05,@_bvillanueva I crie i'm a clg fan and i don't know what is life anymore.,3,2,
SirFrancisAnton,1,11/2/15 9:15,"It's really fitting that the kanji for ""study"" is the one giving me the most trouble.",2,5,
SirFrancisAnton,1,11/2/15 9:31,"I said ""kick his ass"" in third grade, and everyone gasped and looked at me with such disbelief.",2,5,
SirFrancisAnton,1,11/2/15 9:32,"I got put into a table of ""Troublemakers"" in second grade, everyone in the class called it the dark side except Francis. fking 2nd grade man",2,5,
SirFrancisAnton,1,11/2/15 9:32,"one girl even said ""I THOUGHT YOU WERE A BOY WHO WOULDN'T SAY THAT WORD!""",2,5,
SirFrancisAnton,1,11/2/15 9:50,"zenzen, tokidoki, yomu, shuumatsu",0,0,
SirFrancisAnton,1,11/2/15 20:11,@Kevc96 I would but I think i'd go off on a Tangent,2,5,
SirFrancisAnton,1,11/2/15 20:16,@Kevc96 @TheFunnyWorId id try but id go on a tangent,2,5,
SirFrancisAnton,1,11/2/15 20:24,No phone data causes duplications,2,5,
SirFrancisAnton,1,11/2/15 20:26,@hikensi you need to catch these hands,2,5,
SirFrancisAnton,1,11/2/15 20:26,That moment where model girl likes your pun :DDD,1,4,
SirFrancisAnton,1,11/3/15 0:23,@kishanosedai now it's no chill :(,3,2,
SirFrancisAnton,1,11/2/15 20:29,@hikensi square up merced,2,5,
SirFrancisAnton,1,11/2/15 23:40,This Jamba Juice was my first great Idea of the week,1,4,
SirFrancisAnton,1,11/2/15 23:50,@_bvillanueva what game is this?,2,5,
SirFrancisAnton,1,11/2/15 23:59,@_bvillanueva bless your lustboy loving soul,1,3,
SirFrancisAnton,1,11/3/15 5:17,Claire said I was great... *Faints*,3,2,
SirFrancisAnton,1,11/3/15 0:08,@kishanosedai technically your weather is pretty chill right now,2,5,
SirFrancisAnton,1,11/3/15 0:12,@_bvillanueva I CRIE,0,0,
SirFrancisAnton,1,11/3/15 0:12,@_bvillanueva *jumps on TL bandwagon* lol,1,4,
SirFrancisAnton,1,11/3/15 0:19,@hikensi like i said technically your weather is pretty chill,2,5,
SirFrancisAnton,1,11/4/15 5:37,It's a sad day when you can't enjoy the food of UCLA,3,2,
SirFrancisAnton,1,11/3/15 0:47,I miss Mrs. Hall's Classroom...it had meds in it.,1,3,
SirFrancisAnton,1,11/5/15 8:55,Francis you're gonna be jungle #StressIn5Words,3,2,
SirFrancisAnton,1,11/3/15 6:56,"As long as you have the passion you can keep going Thanks Claire, I really have to find that passion though.",2,5,
SirFrancisAnton,1,11/3/15 8:45,@500daysofniguer preach,2,5,
SirFrancisAnton,1,11/3/15 16:40,@InPRISMent wtf happened to your avatar?,2,5,
SirFrancisAnton,1,11/3/15 16:42,when you just can't shake the heavy weight of living~,2,5,
SirFrancisAnton,1,11/3/15 23:25,@500daysofniguer go Bruins,1,4,
SirFrancisAnton,1,11/3/15 23:26,People wanted to call me Canada but I told them I'd much rather prefer Anton.,2,5,
SirFrancisAnton,1,11/3/15 23:26,done with my midterms :),1,4,
SirFrancisAnton,1,11/3/15 23:27,@500daysofniguer that is a fact,2,5,
SirFrancisAnton,1,11/3/15 23:27,"Ain't gonna default to that, not since they misspelled my name completely as Frances Canada on my p.e. locker back in hs lmao",2,5,
SirFrancisAnton,1,11/3/15 23:31,good to know aspirin is an option now,2,5,
SirFrancisAnton,1,11/4/15 2:36,Claire is so nice,1,3,
SirFrancisAnton,1,11/5/15 8:55,Your Paper is due soon #StressIn5Words,3,2,
SirFrancisAnton,1,11/4/15 5:54,@shutupisaac it kinda did for a bit,2,5,
SirFrancisAnton,1,11/4/15 23:51,Prof: If you have an 8 month old baby you can try this experiment out me *in my head*: give me 17 months,2,5,
SirFrancisAnton,1,11/5/15 0:40,@Reynayrodriguez white people smh,0,0,
SirFrancisAnton,1,11/5/15 6:30,@roshiellebracks don't let anything out savage you! BELIEVE IN THE ME THAT BELIEVES IN YOU!,1,3,
SirFrancisAnton,1,11/5/15 6:37,@roshiellebracks THAT'S THE SPIRIT,1,4,
SirFrancisAnton,1,11/5/15 8:26,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH JENINE KNOWS ABOUT SOLANIN TOO YAY,0,0,
SirFrancisAnton,1,11/5/15 8:42,"I wish I could perform on Saturday, but going home is more important to me at the moment.",2,5,
SirFrancisAnton,1,11/7/15 16:38,Help...Tricot is consuming my life.,3,2,
SirFrancisAnton,1,11/8/15 8:10,It's really tiring being around people for too long lol,3,2,
SirFrancisAnton,1,11/6/15 8:18,@kishanosedai @InPRISMent donate it to ale,2,5,
SirFrancisAnton,1,11/6/15 8:20,i get to useeeeeeeee my own bathrooooooooooooooooooooOoOoOm,1,4,
SirFrancisAnton,1,11/6/15 8:20,at laaaaaaaaaaaaaaaaaaaaaaaast,2,5,
SirFrancisAnton,1,11/6/15 8:39,The Tricot music video for Last Step is just beautiful for some reason. Even the sun comes out at the right moment.,2,5,
SirFrancisAnton,1,11/6/15 16:49,We are all rowing the boat of faith ~ the waves keep on comin' and we can't escape ~,2,5,
SirFrancisAnton,1,11/6/15 16:53,But if we ever get lost on our waaaaay~ the waves will guide you through another day~~~,2,5,
SirFrancisAnton,1,11/6/15 17:06,tsukiakari no michishirube~~,0,0,
SirFrancisAnton,1,11/6/15 17:09,Francis writes how Italians speak - Mrs. Hall,2,5,
SirFrancisAnton,1,11/7/15 8:41,"my mom had to pay for all those medical bills, and that time commitment just so I could live a relatively healthy life.",1,3,
SirFrancisAnton,1,11/7/15 8:41,1 year...1 year of weekly shots from my doctor,2,5,
SirFrancisAnton,1,11/7/15 8:42,"I never knew how much I owed to the Doctor that gave me those weekly shots, without him i'd be a frail person.",1,3,
SirFrancisAnton,1,11/7/15 8:42,"One or Two Allergies then, is a small price to pay.",2,5,
SirFrancisAnton,1,11/7/15 8:44,"To think, that that much had to be done just for me to be...okay. Wow.",1,3,
SirFrancisAnton,1,11/7/15 8:46,"One thing i'm sure about is that Kharisma, The Cardenas Family, and Joe are going to be lifelong friends. My kids are gonna meet theirs aha.",2,5,
SirFrancisAnton,1,11/7/15 8:47,"At least, that's the plan.",2,5,
SirFrancisAnton,1,11/7/15 9:04,I love friday evenings because it means spoilers are out for the newest chapter of Tokyo Ghoul Re,1,4,
SirFrancisAnton,1,11/7/15 9:25,@_irmama she's the john cava of your life,2,5,
SirFrancisAnton,1,11/7/15 9:35,"you do small things for yourself, incrementally.",2,5,
SirFrancisAnton,1,11/7/15 9:36,"You get that extra hour of sleep, you join that thing that you've always wanted to join but never got the chance to.",2,5,
SirFrancisAnton,1,11/7/15 9:37,You put yourself in a situation way beyond your comfort zone but know that it's something that you want to do.,2,5,
SirFrancisAnton,1,11/7/15 9:37,"You buy that thing you've always wanted regardless of the price, you start watching what you eat and drink.",2,5,
SirFrancisAnton,1,11/7/15 9:38,"and eventually those small steps total up. And you're a completely different person than when you're started, you're better.",2,5,
SirFrancisAnton,1,11/7/15 9:39,"more importantly you stop telling yourself that you can't do this, or you're not very good at that.",2,5,
SirFrancisAnton,1,11/7/15 9:40,"Things aren't presented to you on a silver platter, you have to get it by your hands.",2,5,
SirFrancisAnton,1,11/7/15 9:40,"Because if you don't believe in yourself, how will you ever hope to get anything out of life that way?",2,5,
SirFrancisAnton,1,11/7/15 9:41,"And even though the goal may be a daunting one, the little things you do for the betterment of yourself amount to something much greater.",2,5,
SirFrancisAnton,1,11/7/15 9:42,"At least, that's what I believe.",2,5,
SirFrancisAnton,1,11/7/15 9:43,Follow your Bliss,2,5,
SirFrancisAnton,1,11/7/15 16:18,Laststep,2,5,
SirFrancisAnton,1,11/8/15 16:08,That had to be said at one point or another fml,3,2,
SirFrancisAnton,1,11/7/15 16:50,YO SENIORS! If you need an extra pair of eyes to help you with your UC Essays DM me and i'll give you my email :D,1,3,
SirFrancisAnton,1,11/7/15 16:51,"However, don't do it the night of or the night before November 30th you gotta give me and yourself some leeway with these kinda things.",2,5,
SirFrancisAnton,1,11/8/15 6:46,Kisetsu wa tsugitsugi shindeiku,0,0,
SirFrancisAnton,1,11/8/15 6:46,Zetsumei no koe ga kaze ni naru,0,0,
SirFrancisAnton,1,11/8/15 16:23,@hikensi I am so embarrassed please knock me out with a stick,3,2,
SirFrancisAnton,1,11/8/15 8:14,oyaaaaaaaaaaaaaaaaaaaaaaaasumiiiiiiiiiiiiiiiiiiiii,0,0,
SirFrancisAnton,1,11/8/15 8:17,ykow preferably in the crowd,2,5,
SirFrancisAnton,1,11/8/15 8:17,I hope Tricot comes back to play in the U.S. and that i'm somewhere nearby when it happens.,1,3,
SirFrancisAnton,1,11/8/15 16:07,don't mind don't mind,2,5,
SirFrancisAnton,1,11/8/15 16:07,"suck it up Francis, she now knows you're a fan #lmaofuck",1,4,
SirFrancisAnton,1,11/8/15 16:24,no seriously someone please knock me out for a few days because i'm so embarrassed right now,3,2,
SirFrancisAnton,1,11/8/15 16:25,@hikensi fight me and knock me out i won't resist,3,2,
SirFrancisAnton,1,11/8/15 16:27,@hikensi PLEASE LET ME CATCH SOMEONE'S HANDS (i'm dying of embarrassment right now ),3,2,
suchastutz,1,11/4/15 7:46,Playing assassins with your floor is intense. You can't go to the bathroom without looking over your shoulder 1000 times,3,2,
suchastutz,1,11/4/15 14:24,3 midterms today ðŸ˜©ðŸ˜­  how does this even happen??? I'm only taking 3 classes,3,2,
SirFrancisAnton,1,11/8/15 16:45,"good job francis, coming back from an embarrassing situation with puns! You've found your talent.",1,4,
SirFrancisAnton,1,11/8/15 16:52,Bless my pun skills,2,5,
SirFrancisAnton,1,11/8/15 19:40,Aldnoah Zero was a mediocre anime with paper thin character personalities(except Slaine) and great music.,0,0,
snyderjason14,1,11/2/15 22:43,I love the moments when you stop and think wow I'm so blessed to be here.,1,3,
snyderjason14,1,11/3/15 19:38,Sometimes I can't focus on homework bc the music is too good ðŸ˜‘,2,5,
snyderjason14,1,11/3/15 19:39,@MattzBodge @NHL ðŸ˜³,0,0,
snyderjason14,1,11/4/15 2:32,"Nah, midterms hit me like https://t.co/1cZKr7nP3q",0,0,
temesgentoofly,1,11/4/15 0:21,I'm getting so many C's might as well start crip walking ðŸ’¯ðŸ˜Ž,3,2,
temesgentoofly,1,11/6/15 18:09,UCLA's construction management can go to hell,3,1,
suchastutz,1,11/7/15 23:05,"ðŸ˜©ðŸ˜© all I want is to watch the Ucla game, is that too much to ask for?",2,5,
suchastutz,1,11/8/15 20:15,"After a week of being paranoid, I can finally stop carrying a highlighter with me wherever I go",1,4,
taytay_shanay,1,11/2/15 9:09,@slumdogmilanare #subtweet,2,5,
taytay_shanay,1,11/3/15 1:29,Hey David let's go get manbuns together! -@slumdogmilanare,1,4,
taytay_shanay,1,11/3/15 1:34,when you're actually on @theweeknd 's album cover ðŸ’ðŸ¼ https://t.co/AtxCLoG5Ir,2,5,
taytay_shanay,1,11/6/15 2:48,"I think I did well on the quiz. I think everyone failed it and I failed it too, but I failed it less than everyone else. #overheardatUCLA",1,4,
temesgentoofly,1,11/2/15 5:27,I think I'm gonna go through this again  https://t.co/3EJDJxPoCT,2,5,
Teresar14M,1,11/7/15 5:19,Oh no,3,2,
temesgentoofly,1,11/5/15 4:22,So true ðŸ˜† https://t.co/dTrEzHPPtE,2,5,
temesgentoofly,1,11/5/15 9:15,Right when I thought it couldn't get any better ðŸ’¯ðŸ‘ðŸ¾ https://t.co/Zx48y2ZFLo,0,0,
theaaliyahsade,1,11/3/15 6:55,the most intelligent people lack common sense,3,1,
temesgentoofly,1,11/8/15 23:43,It felt so good to hit my thizzle in the Bay ðŸ’¯,1,4,
thetrueraj,1,11/3/15 1:09,@stevecarell_hot IM SCREAMING,3,1,
ThatAsian_Zeke,1,11/2/15 2:08,Brand new J's feeling great on my feet fresh outta the box. Hmu if wanna cop em. #tooclean #wavy #23 https://t.co/zt5Pp3nHrQ,1,4,
theaaliyahsade,1,11/2/15 1:27,"education&gt;boys, knowledge can't be taken from you, but his love, the D and his money can so beware sis https://t.co/QXwlX1B35U",2,5,
theaaliyahsade,1,11/2/15 5:33,"@kowtharhussein no word by itself is ""bad"", who created your judgement?",2,5,
theaaliyahsade,1,11/2/15 7:43,i love making people laugh :),1,4,
theaaliyahsade,1,11/2/15 7:44,@kowtharhussein @TshootahA sociology :),0,0,
theaaliyahsade,1,11/2/15 10:33,be free.,2,5,
thetrueraj,1,11/3/15 3:01,idk what I did wrong,3,2,
theaaliyahsade,1,11/3/15 6:57,@damourhaine girl please,2,5,
theaaliyahsade,1,11/3/15 6:58,@gracedagreat ooh,2,5,
theaaliyahsade,1,11/3/15 9:07,a wise man understands not every battle is a war,2,5,
theaaliyahsade,1,11/4/15 3:13,@Hayattyaaaaas A+,1,4,
theaaliyahsade,1,11/4/15 3:25,"passive aggressiveness leads to unwarranted outbursts, misplaced anger and communication issues",2,5,
theaaliyahsade,1,11/4/15 3:30,"anger is often deep seated and complex, a secondary emotion that consumes an individual in defense of more vulnerable feelings",2,5,
theaaliyahsade,1,11/4/15 3:33,respect vs reverence,2,5,
theaaliyahsade,1,11/4/15 3:37,Never want to face it when it time for punishment,2,5,
theaaliyahsade,1,11/4/15 3:37,Hypocrites always wanna play innocent Always want to take it to the full out extent Always want to make it seem like good intent,2,5,
theaaliyahsade,1,11/4/15 3:39,Lauryn knows.,2,5,
theaaliyahsade,1,11/4/15 3:44,ITS LIT !Bilal Official Teaser Trailer #1 (2015) Animation Movie HD https://t.co/efLmjLoarO via @YouTube,1,4,
theaaliyahsade,1,11/4/15 3:48,"emotions are the most natural/ understandable thing, but expressing ones emotions in childish ways as an adult wont earn any1 compassion",2,5,
theaaliyahsade,1,11/5/15 9:50,student media is the perfect preparation for my future,1,4,
theaaliyahsade,1,11/5/15 23:10,slow down,2,5,
theaaliyahsade,1,11/5/15 23:13,grab the wall,2,5,
theaaliyahsade,1,11/5/15 23:26,Need a great mentor? READ BOOKS!,2,5,
theaaliyahsade,1,11/5/15 23:43,FIRE https://t.co/LB0QTWrfQC,2,5,
theaaliyahsade,1,11/5/15 23:43,"some people just want McDonalds, donâ€™t be mad thatâ€™s u &amp; stop fronting lyk u enjoy fine dining bc it feels like itâ€™s the right thing to do",2,5,
theaaliyahsade,1,11/5/15 23:44,"I want to travel and see beautiful places or whatever, but what's more important to me is meeting people from different places",2,5,
theaaliyahsade,1,11/6/15 0:23,Watch â€œCHI-RAQ Trailerâ€ on @Vimeo https://t.co/cC18R0aUTv,2,5,
theaaliyahsade,1,11/6/15 7:54,@Hayattyaaaaas omg,0,0,
theaaliyahsade,1,11/6/15 7:55,"today i auditioned for a nigerian dance team, it's lit",1,4,
thetrueraj,1,11/4/15 1:34,@cadedmartin JEALOUS OMFGG RHFJYFDKREHG,3,1,
thetrueraj,1,11/4/15 1:42,@rozlyn_c killing is good,3,1,
thetrueraj,1,11/3/15 3:04,@stevecarell_hot i know babe but this is something else lol,1,4,
thetrueraj,1,11/3/15 11:16,"LOL so many ppl brag about being in relationships for like 2, 3, or 4 years but on and off and Im here like 2 and a half years just on bro.",0,0,
